-3.604, 0.5773532412863429
-3.508, 0.5787892830595736
-3.412, 0.5828185647237589
-3.316, 0.5866131828089309
-3.2199999999999998, 0.5930916532289734
-3.123999999999999, 0.6033918762619006
-3.0279999999999996, 0.6182734144626973
-2.9319999999999995, 0.6369248655489157
-2.8359999999999994, 0.656824998022616
-2.739999999999999, 0.6785016306147957
-2.643999999999999, 0.7053815179859733
-2.547999999999999, 0.7382108330363617
-2.451999999999999, 0.7741214385461554
-2.3559999999999994, 0.8170053920238405
-2.2599999999999985, 0.8684799225805389
-2.163999999999999, 0.9199060919689073
-2.0679999999999983, 0.9732779868610444
-1.9719999999999986, 1.0260017246723687
-1.8759999999999986, 1.079318009007975
-1.779999999999998, 1.1315253148796178
-1.6839999999999984, 1.1860300077684545
-1.5879999999999979, 1.2399106515921026
-1.4919999999999982, 1.293010408144911
-1.3959999999999977, 1.34624257701409
-1.299999999999998, 1.4004232586882739
-1.2039999999999975, 1.4548887385350362
-1.1079999999999974, 1.5092214855793058
-1.0119999999999973, 1.5608979137272718
-0.9159999999999977, 1.6151011480927688
-0.8199999999999967, 1.669554741311634
-0.7239999999999975, 1.720804684930056
-0.6279999999999974, 1.7753207464355139
-0.5319999999999983, 1.8296538344274482
-0.43599999999999817, 1.8832583555719284
-0.3399999999999972, 1.9379095875130103
-0.2439999999999971, 1.9895598923895208
-0.14799999999999702, 2.0425572154176397
-0.05199999999999694, 2.0928442079491183
0.04400000000000137, 2.141403950151375
0.14000000000000323, 2.188552156020082
0.23600000000000332, 2.235735984053328
0.3320000000000025, 2.283329080665101
0.4280000000000026, 2.328764657087703
0.5240000000000027, 2.36953211625681
0.6200000000000019, 2.4086605577511246
0.716000000000002, 2.4425356503304885
0.8120000000000029, 2.4745237749731324
0.9080000000000013, 2.5019767787282783
1.0040000000000022, 2.5284167036356147
