x, y
401.4852529040216, 1.2098352793367044
410.0304567962465, 1.330081215998172
420.8084570630709, 1.466257680638702
429.27443168620755, 1.5500653836650278
439.30984901445976, 1.5854370828791653
449.6472496069214, 1.5760387071991289
459.3063975285063, 1.5195595622319094
470.13393349388633, 1.4796108415637539
478.69396676600206, 1.4358629337585835
484.48153259204423, 1.380161466885367
491.9474291520719, 1.307951603156086
499.4034046480881, 1.299108756464052
510.95876379365126, 1.3385686553652056
521.8308575202057, 1.3223936383911425
529.6432951056172, 1.3008862617580588
540.9461370640247, 1.3093958847910918
551.8627885517535, 1.2554052159908817
562.4922513444129, 1.181373479635594
575.5774037497966, 1.05692842495711
583.1126085149011, 0.9656774770957551
588.5535985048086, 0.8827585267164327
596.0491886353689, 0.8004171327681124
603.9903563776734, 0.7684226623679881
618.2884545880265, 0.7894412172340697
638.9237107599074, 0.8266126054082142
657.197335968043, 0.886935461067449
678.4117734136894, 0.924751269116596
689.0511920811111, 0.924751269116596
703.601737857118, 0.8902016153284615
717.0284533505044, 0.8343223666812442
729.5244686073602, 0.7584243903679491
742.2234305420652, 0.6679289369345971
758.3334979591762, 0.5684794060332105
776.8992549890115, 0.4433455641477239
798.876117501253, 0.34856194558735526
