-3.604, 0.8430509012816905
-3.508, 0.8445155263823358
-3.412, 0.8485864711799218
-3.316, 0.8491930101213327
-3.2199999999999998, 0.8502210718473724
-3.123999999999999, 0.8618626247221544
-3.0279999999999996, 0.8759420621327729
-2.9319999999999995, 0.8934685761598069
-2.8359999999999994, 0.9104644392518209
-2.739999999999999, 0.9311936519923152
-2.643999999999999, 0.9566305586795876
-2.5479999999999987, 0.9840107431911727
-2.451999999999999, 1.0225801946972664
-2.355999999999999, 1.065537856669453
-2.2599999999999985, 1.1155109012093911
-2.1639999999999984, 1.1698083011554026
-2.0679999999999987, 1.2242092185455395
-1.9719999999999986, 1.2785554285861958
-1.8759999999999981, 1.3299164699659616
-1.779999999999998, 1.3816639309625822
-1.6839999999999984, 1.43301512882149
-1.5879999999999979, 1.4845445599601663
-1.4919999999999982, 1.5373361622487125
-1.3959999999999977, 1.5887491139987788
-1.299999999999998, 1.6389009880892815
-1.203999999999998, 1.6904256220633758
-1.1079999999999979, 1.7434777753663993
-1.0119999999999978, 1.7949479511453432
-0.9159999999999977, 1.846379292425791
-0.8199999999999976, 1.8995358091313654
-0.7239999999999975, 1.9500006291097407
-0.6279999999999966, 2.002177508213927
-0.5319999999999983, 2.053736599938781
-0.4359999999999973, 2.1061087872480546
-0.3399999999999972, 2.1590851140949576
-0.243999999999998, 2.2096843395608023
-0.14799999999999702, 2.259699913798473
-0.05199999999999694, 2.3110019203905825
0.04400000000000226, 2.3582658603453366
0.14000000000000146, 2.402557645620191
0.23600000000000332, 2.4471796947352593
0.3320000000000034, 2.4914146980648675
0.4280000000000026, 2.5340610185849117
0.5240000000000027, 2.574090075618048
0.6200000000000028, 2.608821433277777
0.716000000000002, 2.636543646382142
0.812000000000002, 2.663849990215889
0.908000000000003, 2.689710278195104
1.0040000000000022, 2.7104077667197695
